location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
per,ret_12_7,monthly,vw_cap,1,46,20,2023-01-31,-0.0565606196747007
per,ret_12_7,monthly,vw_cap,1,85,15,2023-02-28,0.0612917577152604
per,ret_12_7,monthly,vw_cap,1,92,19,2023-03-31,0.00258909065385094
per,ret_12_7,monthly,vw_cap,1,74,15,2023-04-30,0.0234991374268261
per,ret_12_7,monthly,vw_cap,1,87,20,2023-05-31,-0.00153437022941471
per,ret_12_7,monthly,vw_cap,1,53,22,2023-06-30,0.0657341531605638
per,ret_12_7,monthly,vw_cap,1,57,24,2023-07-31,0.0375161039438545
per,ret_12_7,monthly,vw_cap,1,84,26,2023-08-31,0.0118661082421513
per,ret_12_7,monthly,vw_cap,1,85,21,2023-09-30,0.0185675773301857
per,ret_12_7,monthly,vw_cap,1,56,24,2023-10-31,-0.00456872347982471
per,ret_12_7,monthly,vw_cap,1,51,24,2023-11-30,-0.0119983025822325
per,ret_12_7,monthly,vw_cap,1,53,24,2023-12-31,0.0491090222213243
per,ret_12_7,monthly,vw_cap,1,53,25,2024-01-31,-0.0337958972918707
per,ret_12_7,monthly,vw_cap,1,56,26,2024-02-29,0.0955128125573666
per,ret_12_7,monthly,vw_cap,1,52,18,2024-03-31,-0.0359525907204731
per,ret_12_7,monthly,vw_cap,1,91,26,2024-04-30,0.0535068608081119
per,ret_12_7,monthly,vw_cap,1,62,27,2024-05-31,0.0287085805596815
per,ret_12_7,monthly,vw_cap,1,52,24,2024-06-30,0.0218275601514709
per,ret_12_7,monthly,vw_cap,1,48,23,2024-07-31,-0.0374302422322078
per,ret_12_7,monthly,vw_cap,1,53,26,2024-08-31,0.00376004162442614
per,ret_12_7,monthly,vw_cap,1,87,26,2024-09-30,-0.00286243557455845
per,ret_12_7,monthly,vw_cap,1,78,21,2024-10-31,0.0320613337664447
per,ret_12_7,monthly,vw_cap,1,85,24,2024-11-30,0.232083033963674
per,ret_12_7,monthly,vw_cap,1,83,18,2024-12-31,0.0134474321605181
per,ret_1_0,monthly,vw_cap,-1,32,9,2005-05-31,0.0165179307248741
per,ret_1_0,monthly,vw_cap,-1,39,19,2006-07-31,-0.145425454941684
per,ret_1_0,monthly,vw_cap,-1,41,20,2006-08-31,-0.0122935022293046
per,ret_1_0,monthly,vw_cap,-1,49,15,2006-09-30,-0.0786223990008141
per,ret_1_0,monthly,vw_cap,-1,43,16,2006-10-31,-0.0634280880041925
per,ret_1_0,monthly,vw_cap,-1,35,16,2006-11-30,0.0133632101859333
per,ret_1_0,monthly,vw_cap,-1,38,15,2006-12-31,0.0100511482851754
per,ret_1_0,monthly,vw_cap,-1,30,8,2007-01-31,0.024706451134548
per,ret_1_0,monthly,vw_cap,-1,40,19,2007-02-28,0.031796861931827
per,ret_1_0,monthly,vw_cap,-1,32,14,2007-03-31,-0.0752734837292745
per,ret_1_0,monthly,vw_cap,-1,40,14,2007-04-30,-0.0937985769793652
per,ret_1_0,monthly,vw_cap,-1,43,20,2007-05-31,0.0402479798298321
per,ret_1_0,monthly,vw_cap,-1,42,16,2007-06-30,0.0337963484038496
per,ret_1_0,monthly,vw_cap,-1,45,17,2007-07-31,-0.0340313369063725
per,ret_1_0,monthly,vw_cap,-1,46,15,2007-08-31,0.0020197796284354
per,ret_1_0,monthly,vw_cap,-1,50,18,2007-09-30,-0.0547939417162645
per,ret_1_0,monthly,vw_cap,-1,52,17,2007-10-31,-0.101787184275976
per,ret_1_0,monthly,vw_cap,-1,51,16,2007-11-30,-0.000466003071430146
per,ret_1_0,monthly,vw_cap,-1,51,20,2007-12-31,-0.0610780408707435
per,ret_1_0,monthly,vw_cap,-1,49,20,2008-01-31,0.0481748592644685
per,ret_1_0,monthly,vw_cap,-1,49,21,2008-02-29,0.212673071842749
per,ret_1_0,monthly,vw_cap,-1,45,18,2008-03-31,-0.0905871042891577
per,ret_1_0,monthly,vw_cap,-1,46,23,2008-04-30,0.0622820426375597
per,ret_1_0,monthly,vw_cap,-1,46,21,2008-05-31,-0.0135204435444332
per,ret_1_0,monthly,vw_cap,-1,53,24,2008-06-30,-0.0487879035925579
per,ret_1_0,monthly,vw_cap,-1,44,16,2008-07-31,0.0426267909172801
per,ret_1_0,monthly,vw_cap,-1,49,23,2008-08-31,-0.0305263756380609
per,ret_1_0,monthly,vw_cap,-1,50,22,2008-09-30,0.0564052628741808
per,ret_1_0,monthly,vw_cap,-1,34,15,2008-10-31,0.143704382769867
per,ret_1_0,monthly,vw_cap,-1,40,17,2008-11-30,-0.0241971286797244
per,ret_1_0,monthly,vw_cap,-1,44,21,2008-12-31,-0.125563940531187
per,ret_1_0,monthly,vw_cap,-1,41,20,2009-01-31,0.0673309806635291
per,ret_1_0,monthly,vw_cap,-1,41,18,2009-02-28,-0.0420327562601838
per,ret_1_0,monthly,vw_cap,-1,37,16,2009-03-31,-0.0749448233828106
per,ret_1_0,monthly,vw_cap,-1,44,18,2009-04-30,-0.00296892697892873
per,ret_1_0,monthly,vw_cap,-1,44,15,2009-05-31,-0.0302167088180033
per,ret_1_0,monthly,vw_cap,-1,40,20,2009-06-30,0.0955337963999934
per,ret_1_0,monthly,vw_cap,-1,37,12,2009-07-31,-0.0148784643297005
per,ret_1_0,monthly,vw_cap,-1,36,15,2009-08-31,0.0307462628339272
per,ret_1_0,monthly,vw_cap,-1,47,22,2009-09-30,0.0567851113455499
per,ret_1_0,monthly,vw_cap,-1,37,16,2009-10-31,0.0029501543524225
per,ret_1_0,monthly,vw_cap,-1,46,21,2009-11-30,0.0743551320872062
per,ret_1_0,monthly,vw_cap,-1,41,17,2009-12-31,0.0786801866993386
per,ret_1_0,monthly,vw_cap,-1,49,23,2010-01-31,-0.0173319940737276
per,ret_1_0,monthly,vw_cap,-1,44,17,2010-02-28,-0.0733869627555407
per,ret_1_0,monthly,vw_cap,-1,34,11,2010-03-31,0.132726301862528
per,ret_1_0,monthly,vw_cap,-1,40,14,2010-04-30,-0.0234530494521602
per,ret_1_0,monthly,vw_cap,-1,45,19,2010-05-31,-0.0361367471741042
per,ret_1_0,monthly,vw_cap,-1,49,21,2010-06-30,-0.0743528722977706
per,ret_1_0,monthly,vw_cap,-1,33,13,2010-07-31,-0.0287122953504031
per,ret_1_0,monthly,vw_cap,-1,41,20,2010-08-31,0.0080071101598118
per,ret_1_0,monthly,vw_cap,-1,50,22,2010-09-30,-0.0404962240776923
per,ret_1_0,monthly,vw_cap,-1,44,16,2010-10-31,0.0224267341752201
per,ret_1_0,monthly,vw_cap,-1,51,21,2010-11-30,-0.0211786735506201
per,ret_1_0,monthly,vw_cap,-1,52,19,2010-12-31,-0.12082416047611
per,ret_1_0,monthly,vw_cap,-1,42,18,2011-01-31,-0.0310226606918988
per,ret_1_0,monthly,vw_cap,-1,48,22,2011-02-28,0.0291917076093466
per,ret_1_0,monthly,vw_cap,-1,45,16,2011-03-31,0.0381460977508311
per,ret_1_0,monthly,vw_cap,-1,36,14,2011-04-30,-0.0341827288741578
per,ret_1_0,monthly,vw_cap,-1,39,19,2011-05-31,0.0534181507895277
per,ret_1_0,monthly,vw_cap,-1,46,20,2011-06-30,-0.00495140220896868
per,ret_1_0,monthly,vw_cap,-1,43,14,2011-07-31,0.096418160101464
per,ret_1_0,monthly,vw_cap,-1,50,23,2011-08-31,-0.0302470024602486
per,ret_1_0,monthly,vw_cap,-1,37,17,2011-09-30,0.034300526942021
per,ret_1_0,monthly,vw_cap,-1,42,17,2011-10-31,0.054437657045831
per,ret_1_0,monthly,vw_cap,-1,43,17,2011-11-30,0.0200142154833896
per,ret_1_0,monthly,vw_cap,-1,46,23,2011-12-31,0.010514817441823
per,ret_1_0,monthly,vw_cap,-1,43,15,2012-01-31,0.0217145294792166
per,ret_1_0,monthly,vw_cap,-1,54,26,2012-02-29,0.113834274248133
per,ret_1_0,monthly,vw_cap,-1,50,23,2012-03-31,-0.0633585836433913
per,ret_1_0,monthly,vw_cap,-1,54,21,2012-04-30,-0.0487493219817397
per,ret_1_0,monthly,vw_cap,-1,43,16,2012-05-31,0.00717253120177681
per,ret_1_0,monthly,vw_cap,-1,49,22,2012-06-30,0.011378485229104
per,ret_1_0,monthly,vw_cap,-1,40,16,2012-07-31,-0.0257851424514841
per,ret_1_0,monthly,vw_cap,-1,41,17,2012-08-31,-0.0254271077024092
per,ret_1_0,monthly,vw_cap,-1,47,22,2012-09-30,0.0425589057848555
per,ret_1_0,monthly,vw_cap,-1,57,15,2012-10-31,0.0189912191822918
per,ret_1_0,monthly,vw_cap,-1,46,23,2012-11-30,-0.0910558222910611
per,ret_1_0,monthly,vw_cap,-1,40,11,2012-12-31,0.00728326938795596
per,ret_1_0,monthly,vw_cap,-1,53,17,2013-01-31,-0.00903827213717908
per,ret_1_0,monthly,vw_cap,-1,48,12,2013-02-28,-0.103113637437566
per,ret_1_0,monthly,vw_cap,-1,40,18,2013-03-31,-0.0218009650611808
per,ret_1_0,monthly,vw_cap,-1,44,22,2013-04-30,-0.147626954095422
per,ret_1_0,monthly,vw_cap,-1,42,21,2013-05-31,0.00743658326160984
per,ret_1_0,monthly,vw_cap,-1,43,21,2013-06-30,-0.00855727981422381
per,ret_1_0,monthly,vw_cap,-1,34,13,2013-07-31,-0.00431880784110148
per,ret_1_0,monthly,vw_cap,-1,38,16,2013-08-31,0.0566731315439957
per,ret_1_0,monthly,vw_cap,-1,40,18,2013-09-30,0.0361543453129719
per,ret_1_0,monthly,vw_cap,-1,41,15,2013-10-31,0.00708664571893722
per,ret_1_0,monthly,vw_cap,-1,44,12,2013-11-30,0.0351118364428962
per,ret_1_0,monthly,vw_cap,-1,45,17,2013-12-31,-0.00731223480219066
per,ret_1_0,monthly,vw_cap,-1,42,16,2014-01-31,0.0399013590026437
per,ret_1_0,monthly,vw_cap,-1,34,15,2014-02-28,0.0148427730215538
per,ret_1_0,monthly,vw_cap,-1,40,14,2014-03-31,0.0351510541887221
per,ret_1_0,monthly,vw_cap,-1,49,21,2014-04-30,0.0552724332987155
per,ret_1_0,monthly,vw_cap,-1,58,18,2014-05-31,-0.0636620215267893
per,ret_1_0,monthly,vw_cap,-1,45,19,2014-06-30,0.0646535265852051
per,ret_1_0,monthly,vw_cap,-1,43,18,2014-07-31,-0.0549793215992002
per,ret_1_0,monthly,vw_cap,-1,47,12,2014-08-31,0.0137472230426377
per,ret_1_0,monthly,vw_cap,-1,31,11,2014-09-30,0.0345269669860945
per,ret_1_0,monthly,vw_cap,-1,38,15,2014-10-31,-0.0439668550661492
per,ret_1_0,monthly,vw_cap,-1,35,17,2014-11-30,-0.0249154907210761
per,ret_1_0,monthly,vw_cap,-1,44,17,2014-12-31,-0.00134614121495198
per,ret_1_0,monthly,vw_cap,-1,38,16,2015-01-31,-0.100985879665793
per,ret_1_0,monthly,vw_cap,-1,35,17,2015-02-28,0.00714115697005489
per,ret_1_0,monthly,vw_cap,-1,34,16,2015-03-31,0.0124082288069067
per,ret_1_0,monthly,vw_cap,-1,34,15,2015-04-30,-0.0442977237575586
per,ret_1_0,monthly,vw_cap,-1,36,15,2015-05-31,0.0313662633074055
per,ret_1_0,monthly,vw_cap,-1,37,15,2015-06-30,0.0118700569380704
per,ret_1_0,monthly,vw_cap,-1,34,13,2015-07-31,-0.0141075013472036
per,ret_1_0,monthly,vw_cap,-1,39,19,2015-08-31,-0.00905738763433947
per,ret_1_0,monthly,vw_cap,-1,48,17,2015-09-30,-0.0480563011698904
per,ret_1_0,monthly,vw_cap,-1,39,19,2015-10-31,0.0466849433549808
per,ret_1_0,monthly,vw_cap,-1,28,8,2015-11-30,0.0414874045742956
per,ret_1_0,monthly,vw_cap,-1,27,11,2015-12-31,-0.0167495811564878
per,ret_1_0,monthly,vw_cap,-1,27,13,2016-01-31,0.0296293466512868
per,ret_1_0,monthly,vw_cap,-1,35,9,2016-02-29,-0.0217482476799179
per,ret_1_0,monthly,vw_cap,-1,45,15,2016-03-31,0.0917541473403873
per,ret_1_0,monthly,vw_cap,-1,51,19,2016-04-30,0.033200968737173
per,ret_1_0,monthly,vw_cap,-1,49,22,2016-05-31,-0.0390751687575147
per,ret_1_0,monthly,vw_cap,-1,38,17,2016-06-30,0.0576927360617775
per,ret_1_0,monthly,vw_cap,-1,51,20,2016-07-31,0.0660579597442682
per,ret_1_0,monthly,vw_cap,-1,57,21,2016-08-31,0.0429884186359553
per,ret_1_0,monthly,vw_cap,-1,55,17,2016-09-30,-0.00145377709585377
per,ret_1_0,monthly,vw_cap,-1,42,17,2016-10-31,0.0116196640645104
per,ret_1_0,monthly,vw_cap,-1,64,18,2016-11-30,0.0643266514543647
per,ret_1_0,monthly,vw_cap,-1,28,11,2016-12-31,0.0109245352393417
per,ret_1_0,monthly,vw_cap,-1,41,12,2017-01-31,0.0427041394308439
per,ret_1_0,monthly,vw_cap,-1,39,19,2017-02-28,-0.074647495244066
per,ret_1_0,monthly,vw_cap,-1,43,15,2017-03-31,0.0704342503043871
per,ret_1_0,monthly,vw_cap,-1,48,16,2017-04-30,0.0504869735778868
per,ret_1_0,monthly,vw_cap,-1,35,17,2017-05-31,0.0639657440646276
per,ret_1_0,monthly,vw_cap,-1,57,9,2017-06-30,-0.0414760314012902
per,ret_1_0,monthly,vw_cap,-1,39,17,2017-07-31,0.0531397027464624
per,ret_1_0,monthly,vw_cap,-1,61,15,2017-08-31,0.00626667471665053
per,ret_1_0,monthly,vw_cap,-1,64,23,2017-09-30,0.0258989476265222
per,ret_1_0,monthly,vw_cap,-1,66,27,2017-10-31,-0.00788122829949967
per,ret_1_0,monthly,vw_cap,-1,68,28,2017-11-30,-0.013002832260136
per,ret_1_0,monthly,vw_cap,-1,69,13,2017-12-31,0.00893235765741281
per,ret_1_0,monthly,vw_cap,-1,68,28,2018-01-31,0.0508770333736521
per,ret_1_0,monthly,vw_cap,-1,57,25,2018-02-28,0.0126531444228888
per,ret_1_0,monthly,vw_cap,-1,40,17,2018-03-31,0.0215240125771951
per,ret_1_0,monthly,vw_cap,-1,35,17,2018-04-30,-0.00705168377966488
per,ret_1_0,monthly,vw_cap,-1,52,13,2018-05-31,0.00667879907044141
per,ret_1_0,monthly,vw_cap,-1,37,12,2018-06-30,-0.0448635636113476
per,ret_1_0,monthly,vw_cap,-1,70,25,2018-07-31,0.0325832720992841
per,ret_1_0,monthly,vw_cap,-1,33,13,2018-08-31,0.0319781808031451
per,ret_1_0,monthly,vw_cap,-1,43,19,2018-09-30,-0.00988663089342417
per,ret_1_0,monthly,vw_cap,-1,46,23,2018-10-31,-0.0290360678699722
per,ret_1_0,monthly,vw_cap,-1,102,20,2018-11-30,0.0492508095137263
per,ret_1_0,monthly,vw_cap,-1,38,18,2018-12-31,0.0192317487597482
per,ret_1_0,monthly,vw_cap,-1,38,18,2019-01-31,0.0427741909390639
per,ret_1_0,monthly,vw_cap,-1,36,15,2019-02-28,0.0503202871469847
per,ret_1_0,monthly,vw_cap,-1,102,21,2019-03-31,-0.00866482290570788
per,ret_1_0,monthly,vw_cap,-1,99,24,2019-04-30,0.0193997344418239
per,ret_1_0,monthly,vw_cap,-1,53,24,2019-05-31,-0.058368230612729
per,ret_1_0,monthly,vw_cap,-1,45,21,2019-06-30,0.0151577740396007
per,ret_1_0,monthly,vw_cap,-1,36,17,2019-07-31,0.0337829322018108
per,ret_1_0,monthly,vw_cap,-1,45,19,2019-08-31,-0.0101422377159744
per,ret_1_0,monthly,vw_cap,-1,95,29,2019-09-30,-0.0396809083418076
per,ret_1_0,monthly,vw_cap,-1,37,17,2019-10-31,-0.0115330738022737
per,ret_1_0,monthly,vw_cap,-1,35,16,2019-11-30,0.015851628769508
per,ret_1_0,monthly,vw_cap,-1,43,21,2019-12-31,-0.0211049194222873
per,ret_1_0,monthly,vw_cap,-1,40,17,2020-01-31,0.00163646162875591
per,ret_1_0,monthly,vw_cap,-1,99,17,2020-02-29,0.0176206152100128
per,ret_1_0,monthly,vw_cap,-1,90,16,2020-03-31,-0.0228909993869112
per,ret_1_0,monthly,vw_cap,-1,88,23,2020-04-30,0.0406330304725227
per,ret_1_0,monthly,vw_cap,-1,97,20,2020-05-31,0.0984638368166816
per,ret_1_0,monthly,vw_cap,-1,37,17,2020-06-30,-0.0959261918791916
per,ret_1_0,monthly,vw_cap,-1,29,12,2020-07-31,0.0703070883886267
per,ret_1_0,monthly,vw_cap,-1,102,16,2020-08-31,-0.00309631949634941
per,ret_1_0,monthly,vw_cap,-1,100,17,2020-09-30,0.0135944343149471
per,ret_1_0,monthly,vw_cap,-1,34,16,2020-10-31,-0.0064386060813455
per,ret_1_0,monthly,vw_cap,-1,103,16,2020-11-30,0.0786835633781785
per,ret_1_0,monthly,vw_cap,-1,31,15,2020-12-31,0.026623365728798
per,ret_1_0,monthly,vw_cap,-1,40,17,2021-01-31,0.102133645763832
per,ret_1_0,monthly,vw_cap,-1,92,18,2021-02-28,-0.0457919150455335
per,ret_1_0,monthly,vw_cap,-1,38,13,2021-03-31,-0.00891334976044909
per,ret_1_0,monthly,vw_cap,-1,100,15,2021-04-30,0.0549431645558361
per,ret_1_0,monthly,vw_cap,-1,89,16,2021-05-31,0.0419430663079365
per,ret_1_0,monthly,vw_cap,-1,43,15,2021-06-30,0.0393524568287924
per,ret_1_0,monthly,vw_cap,-1,90,20,2021-07-31,0.00219612046229876
per,ret_1_0,monthly,vw_cap,-1,97,17,2021-08-31,0.12508101385735
per,ret_1_0,monthly,vw_cap,-1,91,15,2021-09-30,0.00470122984293066
per,ret_1_0,monthly,vw_cap,-1,92,17,2021-10-31,-0.0555459480962515
per,ret_1_0,monthly,vw_cap,-1,95,26,2021-11-30,-0.167379840096208
per,ret_1_0,monthly,vw_cap,-1,40,16,2021-12-31,-0.112759890990649
per,ret_1_0,monthly,vw_cap,-1,39,17,2022-01-31,-0.044576243146699
per,ret_1_0,monthly,vw_cap,-1,94,22,2022-02-28,-0.0680434181944951
per,ret_1_0,monthly,vw_cap,-1,41,18,2022-03-31,-0.034062444241011
per,ret_1_0,monthly,vw_cap,-1,39,16,2022-04-30,0.0508755531207043
per,ret_1_0,monthly,vw_cap,-1,92,16,2022-05-31,-0.0611646623602918
per,ret_1_0,monthly,vw_cap,-1,82,15,2022-06-30,0.0183803201699957
per,ret_1_0,monthly,vw_cap,-1,101,17,2022-07-31,0.0487324802307536
per,ret_1_0,monthly,vw_cap,-1,39,19,2022-08-31,0.0384465513906609
per,ret_1_0,monthly,vw_cap,-1,44,22,2022-09-30,-0.00227817081921054
per,ret_1_0,monthly,vw_cap,-1,104,26,2022-10-31,0.0815755438781342
per,ret_1_0,monthly,vw_cap,-1,34,12,2022-11-30,-0.0723750002374135
per,ret_1_0,monthly,vw_cap,-1,45,20,2022-12-31,0.0747762379853982
per,ret_1_0,monthly,vw_cap,-1,38,17,2023-01-31,0.0326936523405827
per,ret_1_0,monthly,vw_cap,-1,37,16,2023-02-28,-0.00130469260795725
per,ret_1_0,monthly,vw_cap,-1,90,15,2023-03-31,0.0445262842831975
per,ret_1_0,monthly,vw_cap,-1,41,20,2023-04-30,0.000649351038182613
per,ret_1_0,monthly,vw_cap,-1,47,23,2023-05-31,-0.0145303643597839
per,ret_1_0,monthly,vw_cap,-1,45,21,2023-06-30,0.0297199932013177
per,ret_1_0,monthly,vw_cap,-1,47,22,2023-07-31,-0.00198777438686834
per,ret_1_0,monthly,vw_cap,-1,39,17,2023-08-31,0.033295576861891
per,ret_1_0,monthly,vw_cap,-1,48,20,2023-09-30,-0.0344537971313011
per,ret_1_0,monthly,vw_cap,-1,38,15,2023-10-31,-0.0457047167635825
per,ret_1_0,monthly,vw_cap,-1,42,19,2023-11-30,-0.0331530814379266
per,ret_1_0,monthly,vw_cap,-1,103,19,2023-12-31,0.036163433332793
per,ret_1_0,monthly,vw_cap,-1,88,13,2024-01-31,-0.0520620224290921
per,ret_1_0,monthly,vw_cap,-1,34,11,2024-02-29,0.016731171217038
per,ret_1_0,monthly,vw_cap,-1,89,21,2024-03-31,0.0247513964417436
per,ret_1_0,monthly,vw_cap,-1,41,17,2024-04-30,0.0241583826899991
per,ret_1_0,monthly,vw_cap,-1,43,16,2024-05-31,-0.027895664107021
per,ret_1_0,monthly,vw_cap,-1,38,18,2024-06-30,-0.020182960539714
per,ret_1_0,monthly,vw_cap,-1,37,17,2024-07-31,-0.0595900741110595
per,ret_1_0,monthly,vw_cap,-1,40,18,2024-08-31,0.0103013153833039
per,ret_1_0,monthly,vw_cap,-1,94,23,2024-09-30,-0.00680305244636284
per,ret_1_0,monthly,vw_cap,-1,49,21,2024-10-31,0.00577005164414316
per,ret_1_0,monthly,vw_cap,-1,35,15,2024-11-30,0.0252308599835945
per,ret_1_0,monthly,vw_cap,-1,44,20,2024-12-31,-0.0059791072433219
per,ret_3_1,monthly,vw_cap,1,28,13,2005-05-31,0.020904382187308
per,ret_3_1,monthly,vw_cap,1,37,9,2006-07-31,0.131743898781151
per,ret_3_1,monthly,vw_cap,1,35,16,2006-08-31,0.0378952096023235
per,ret_3_1,monthly,vw_cap,1,31,15,2006-09-30,-0.109111544848622
per,ret_3_1,monthly,vw_cap,1,44,20,2006-10-31,-0.0186253104331948
per,ret_3_1,monthly,vw_cap,1,38,12,2006-11-30,-0.0703652512551858
per,ret_3_1,monthly,vw_cap,1,35,15,2006-12-31,-0.0473129479128192
per,ret_3_1,monthly,vw_cap,1,29,14,2007-01-31,-0.0235955197055059
per,ret_3_1,monthly,vw_cap,1,32,9,2007-02-28,0.06401135520299
per,ret_3_1,monthly,vw_cap,1,36,12,2007-03-31,0.077324698972176
per,ret_3_1,monthly,vw_cap,1,41,20,2007-04-30,-0.029914385087541
per,ret_3_1,monthly,vw_cap,1,41,17,2007-05-31,-0.127465958315219
per,ret_3_1,monthly,vw_cap,1,44,16,2007-06-30,0.0147393602804211
per,ret_3_1,monthly,vw_cap,1,44,20,2007-07-31,-0.0583281107134639
per,ret_3_1,monthly,vw_cap,1,46,22,2007-08-31,0.0275635927323005
per,ret_3_1,monthly,vw_cap,1,47,13,2007-09-30,0.0749059590773604
per,ret_3_1,monthly,vw_cap,1,48,10,2007-10-31,0.0894066327675685
per,ret_3_1,monthly,vw_cap,1,43,18,2007-11-30,0.0723354265588259
per,ret_3_1,monthly,vw_cap,1,43,13,2007-12-31,-0.0829182419002091
per,ret_3_1,monthly,vw_cap,1,45,18,2008-01-31,0.190868165152334
per,ret_3_1,monthly,vw_cap,1,49,18,2008-02-29,-0.122704230599298
per,ret_3_1,monthly,vw_cap,1,50,18,2008-03-31,-0.0206874930876945
per,ret_3_1,monthly,vw_cap,1,49,19,2008-04-30,-0.0045956186833014
per,ret_3_1,monthly,vw_cap,1,48,23,2008-05-31,-0.0348280612403828
per,ret_3_1,monthly,vw_cap,1,48,18,2008-06-30,-0.00294355028822654
per,ret_3_1,monthly,vw_cap,1,49,17,2008-07-31,0.0539830195772326
per,ret_3_1,monthly,vw_cap,1,49,21,2008-08-31,-0.0446791904653442
per,ret_3_1,monthly,vw_cap,1,47,18,2008-09-30,-0.0391094099877571
per,ret_3_1,monthly,vw_cap,1,52,21,2008-10-31,0.0172917419464287
per,ret_3_1,monthly,vw_cap,1,35,17,2008-11-30,0.162682198391774
per,ret_3_1,monthly,vw_cap,1,38,17,2008-12-31,-0.0689362810564799
per,ret_3_1,monthly,vw_cap,1,34,8,2009-01-31,-0.028842134575703
per,ret_3_1,monthly,vw_cap,1,33,11,2009-02-28,0.00569598216730444
per,ret_3_1,monthly,vw_cap,1,42,17,2009-03-31,-0.0388498435168772
per,ret_3_1,monthly,vw_cap,1,43,19,2009-04-30,0.106342574409347
per,ret_3_1,monthly,vw_cap,1,46,21,2009-05-31,0.128157658132194
per,ret_3_1,monthly,vw_cap,1,37,18,2009-06-30,0.0689852204761793
per,ret_3_1,monthly,vw_cap,1,36,16,2009-07-31,0.0644297478311375
per,ret_3_1,monthly,vw_cap,1,38,16,2009-08-31,-0.013241170702908
per,ret_3_1,monthly,vw_cap,1,48,14,2009-09-30,-0.16485529709565
per,ret_3_1,monthly,vw_cap,1,44,17,2009-10-31,-0.0310568552614518
per,ret_3_1,monthly,vw_cap,1,36,15,2009-11-30,0.0604232094849734
per,ret_3_1,monthly,vw_cap,1,38,19,2009-12-31,-0.0314572761897473
per,ret_3_1,monthly,vw_cap,1,42,18,2010-01-31,0.0057975479261471
per,ret_3_1,monthly,vw_cap,1,42,21,2010-02-28,0.0699493709200343
per,ret_3_1,monthly,vw_cap,1,44,22,2010-03-31,0.00538656632678618
per,ret_3_1,monthly,vw_cap,1,39,13,2010-04-30,0.0325686879960644
per,ret_3_1,monthly,vw_cap,1,42,20,2010-05-31,-0.0147667921546521
per,ret_3_1,monthly,vw_cap,1,45,19,2010-06-30,-0.0064132235306312
per,ret_3_1,monthly,vw_cap,1,42,18,2010-07-31,0.00965387404657786
per,ret_3_1,monthly,vw_cap,1,45,18,2010-08-31,-0.00428725221037516
per,ret_3_1,monthly,vw_cap,1,38,16,2010-09-30,-0.0311700716724421
per,ret_3_1,monthly,vw_cap,1,50,23,2010-10-31,0.0192131241676
per,ret_3_1,monthly,vw_cap,1,47,16,2010-11-30,0.10139726115159
per,ret_3_1,monthly,vw_cap,1,43,16,2010-12-31,0.145796208919994
per,ret_3_1,monthly,vw_cap,1,52,24,2011-01-31,-0.0208334378499984
per,ret_3_1,monthly,vw_cap,1,54,23,2011-02-28,-0.0251899414433105
per,ret_3_1,monthly,vw_cap,1,42,21,2011-03-31,-0.0240262967668908
per,ret_3_1,monthly,vw_cap,1,41,15,2011-04-30,-0.0457755986460899
per,ret_3_1,monthly,vw_cap,1,47,16,2011-05-31,0.0279440211057812
per,ret_3_1,monthly,vw_cap,1,43,20,2011-06-30,0.0221928433056272
per,ret_3_1,monthly,vw_cap,1,46,15,2011-07-31,-0.0646204793873811
per,ret_3_1,monthly,vw_cap,1,34,11,2011-08-31,-0.0669385934176041
per,ret_3_1,monthly,vw_cap,1,46,22,2011-09-30,0.0244880321080373
per,ret_3_1,monthly,vw_cap,1,31,13,2011-10-31,0.091669830980219
per,ret_3_1,monthly,vw_cap,1,46,22,2011-11-30,-0.0232854360890073
per,ret_3_1,monthly,vw_cap,1,44,12,2011-12-31,0.00128205460598878
per,ret_3_1,monthly,vw_cap,1,41,15,2012-01-31,-0.0195004199927037
per,ret_3_1,monthly,vw_cap,1,41,14,2012-02-29,0.00433008867995746
per,ret_3_1,monthly,vw_cap,1,52,22,2012-03-31,-0.0196754439952114
per,ret_3_1,monthly,vw_cap,1,53,25,2012-04-30,-0.0118322648822416
per,ret_3_1,monthly,vw_cap,1,49,22,2012-05-31,0.0243377366914998
per,ret_3_1,monthly,vw_cap,1,55,20,2012-06-30,0.0605544223333526
per,ret_3_1,monthly,vw_cap,1,46,22,2012-07-31,0.00348097185559374
per,ret_3_1,monthly,vw_cap,1,44,20,2012-08-31,0.0348957574174984
per,ret_3_1,monthly,vw_cap,1,40,16,2012-09-30,-0.0104727006869402
per,ret_3_1,monthly,vw_cap,1,48,21,2012-10-31,0.00850996097950899
per,ret_3_1,monthly,vw_cap,1,55,17,2012-11-30,-0.0285463284849684
per,ret_3_1,monthly,vw_cap,1,53,19,2012-12-31,-0.036844589334438
per,ret_3_1,monthly,vw_cap,1,37,14,2013-01-31,0.0637000269641808
per,ret_3_1,monthly,vw_cap,1,51,12,2013-02-28,0.0505310721789506
per,ret_3_1,monthly,vw_cap,1,46,11,2013-03-31,0.0280202816448065
per,ret_3_1,monthly,vw_cap,1,40,14,2013-04-30,0.13577180150016
per,ret_3_1,monthly,vw_cap,1,42,20,2013-05-31,-0.0182861152464143
per,ret_3_1,monthly,vw_cap,1,43,18,2013-06-30,-0.0120852391800652
